"","Latitude","Longitude","Weight","Month"
"1794",57.3,199.1,64753.09,6
"1795",57.3,200.1,1467504.49,6
"1796",57.3,201.1,0,6
"1797",57.3,202.1,0,6
"1798",57.3,203.1,0,6
"1799",57.3,204.1,0,6
"1800",57.3,205.1,0,6
"1801",58.3,181.1,0,6
"1802",58.3,182.1,0,6
"1803",58.3,183.1,0,6
"1804",58.3,184.1,0,6
"1805",58.3,185.1,0,6
"1806",58.3,186.1,0,6
"1807",58.3,187.1,0,6
"1808",58.3,188.1,0,6
"1809",58.3,189.1,0,6
"1810",58.3,190.1,0,6
"1811",58.3,191.1,0,6
"1812",58.3,192.1,0,6
"1813",58.3,193.1,0,6
"1814",58.3,194.1,0,6
"1815",58.3,195.1,28404.46,6
"1816",58.3,196.1,0,6
"1817",58.3,197.1,0,6
"1818",58.3,198.1,0,6
"1819",58.3,199.1,345635.89,6
"1820",58.3,200.1,2447317.5,6
"1821",58.3,201.1,0,6
"1822",58.3,202.1,0,6
"1823",58.3,203.1,0,6
"1824",58.3,204.1,0,6
"1825",58.3,205.1,0,6
"1826",59.3,181.1,0,6
"1827",59.3,182.1,0,6
"1828",59.3,183.1,0,6
"1829",59.3,184.1,0,6
"1830",59.3,185.1,0,6
"1831",59.3,186.1,0,6
"1832",59.3,187.1,0,6
"1833",59.3,188.1,0,6
"1834",59.3,189.1,0,6
"1835",59.3,190.1,0,6
"1836",59.3,191.1,0,6
"1837",59.3,192.1,0,6
"1838",59.3,193.1,0,6
"1839",59.3,194.1,0,6
"1840",59.3,195.1,0,6
"1841",59.3,196.1,0,6
"1842",59.3,197.1,0,6
"1843",59.3,198.1,0,6
"1844",59.3,199.1,0,6
"1845",59.3,200.1,0,6
"1846",59.3,201.1,0,6
"1847",59.3,202.1,0,6
"1848",59.3,203.1,0,6
"1849",59.3,204.1,0,6
"1850",59.3,205.1,0,6
"1851",60.3,181.1,0,6
"1852",60.3,182.1,0,6
"1853",60.3,183.1,0,6
"1854",60.3,184.1,0,6
"1855",60.3,185.1,0,6
"1856",60.3,186.1,0,6
"1857",60.3,187.1,0,6
"1858",60.3,188.1,0,6
"1859",60.3,189.1,0,6
"1860",60.3,190.1,0,6
"1861",60.3,191.1,0,6
"1862",60.3,192.1,0,6
"1863",60.3,193.1,0,6
"1864",60.3,194.1,0,6
"1865",60.3,195.1,0,6
"1866",60.3,196.1,0,6
"1867",60.3,197.1,0,6
"1868",60.3,198.1,0,6
"1869",60.3,199.1,0,6
"1870",60.3,200.1,0,6
"1871",60.3,201.1,0,6
"1872",60.3,202.1,0,6
"1873",60.3,203.1,0,6
"1874",60.3,204.1,0,6
"1875",60.3,205.1,0,6
"1876",61.3,181.1,0,6
"1877",61.3,182.1,0,6
"1878",61.3,183.1,0,6
"1879",61.3,184.1,0,6
"1880",61.3,185.1,0,6
"1881",61.3,186.1,0,6
"1882",61.3,187.1,0,6
"1883",61.3,188.1,0,6
"1884",61.3,189.1,0,6
"1885",61.3,190.1,0,6
"1886",61.3,191.1,0,6
"1887",61.3,192.1,0,6
"1888",61.3,193.1,0,6
"1889",61.3,194.1,0,6
"1890",61.3,195.1,0,6
"1891",61.3,196.1,0,6
"1892",61.3,197.1,0,6
"1893",61.3,198.1,0,6
"1894",61.3,199.1,0,6
"1895",61.3,200.1,0,6
"1896",61.3,201.1,0,6
"1897",61.3,202.1,0,6
"1898",61.3,203.1,0,6
"1899",61.3,204.1,0,6
"1900",61.3,205.1,0,6
"1901",62.3,181.1,0,6
"1902",62.3,182.1,0,6
"1903",62.3,183.1,0,6
"1904",62.3,184.1,0,6
"1905",62.3,185.1,0,6
"1906",62.3,186.1,0,6
"1907",62.3,187.1,0,6
"1908",62.3,188.1,0,6
"1909",62.3,189.1,0,6
"1910",62.3,190.1,0,6
"1911",62.3,191.1,0,6
"1912",62.3,192.1,0,6
"1913",62.3,193.1,0,6
"1914",62.3,194.1,0,6
"1915",62.3,195.1,0,6
"1916",62.3,196.1,0,6
"1917",62.3,197.1,0,6
"1918",62.3,198.1,0,6
"1919",62.3,199.1,0,6
"1920",62.3,200.1,0,6
"1921",62.3,201.1,0,6
"1922",62.3,202.1,0,6
"1923",62.3,203.1,0,6
"1924",62.3,204.1,0,6
"1925",62.3,205.1,0,6
"1926",52.3,181.1,0,5
"1927",52.3,182.1,0,5
"1928",52.3,183.1,0,5
"1929",52.3,184.1,0,5
"1930",52.3,185.1,0,5
"1931",52.3,186.1,0,5
"1932",52.3,187.1,0,5
"1933",52.3,188.1,0,5
"1934",52.3,189.1,0,5
"1935",52.3,190.1,0,5
"1936",52.3,191.1,0,5
"1937",52.3,192.1,0,5
"1938",52.3,193.1,0,5
"1939",52.3,194.1,0,5
"1940",52.3,195.1,0,5
"1941",52.3,196.1,0,5
"1942",52.3,197.1,0,5
"1943",52.3,198.1,0,5
"1944",52.3,199.1,0,5
"1945",52.3,200.1,0,5
"1946",52.3,201.1,0,5
"1947",52.3,202.1,0,5
"1948",52.3,203.1,0,5
"1949",52.3,204.1,0,5
"1950",52.3,205.1,0,5
"1951",53.3,181.1,0,5
"1952",53.3,182.1,0,5
"1953",53.3,183.1,0,5
"1954",53.3,184.1,0,5
"1955",53.3,185.1,0,5
"1956",53.3,186.1,0,5
"1957",53.3,187.1,0,5
"1958",53.3,188.1,0,5
"1959",53.3,189.1,0,5
"1960",53.3,190.1,0,5
"1961",53.3,191.1,0,5
"1962",53.3,192.1,0,5
"1963",53.3,193.1,0,5
"1964",53.3,194.1,0,5
"1965",53.3,195.1,0,5
"1966",53.3,196.1,0,5
"1967",53.3,197.1,0,5
"1968",53.3,198.1,0,5
"1969",53.3,199.1,0,5
"1970",53.3,200.1,0,5
"1971",53.3,201.1,0,5
"1972",53.3,202.1,0,5
"1973",53.3,203.1,0,5
"1974",53.3,204.1,0,5
"1975",53.3,205.1,0,5
"1976",54.3,181.1,0,5
"1977",54.3,182.1,0,5
"1978",54.3,183.1,0,5
"1979",54.3,184.1,0,5
"1980",54.3,185.1,0,5
"1981",54.3,186.1,0,5
"1982",54.3,187.1,0,5
"1983",54.3,188.1,0,5
"1984",54.3,189.1,0,5
"1985",54.3,190.1,0,5
"1986",54.3,191.1,0,5
"1987",54.3,192.1,0,5
"1988",54.3,193.1,0,5
"1989",54.3,194.1,0,5
"1990",54.3,195.1,0,5
"1991",54.3,196.1,0,5
"1992",54.3,197.1,0,5
"1993",54.3,198.1,0,5
"1994",54.3,199.1,0,5
"1995",54.3,200.1,0,5
"1996",54.3,201.1,0,5
"1997",54.3,202.1,0,5
"1998",54.3,203.1,0,5
"1999",54.3,204.1,0,5
"2000",54.3,205.1,0,5
"2001",55.3,181.1,0,5
"2002",55.3,182.1,0,5
"2003",55.3,183.1,0,5
"2004",55.3,184.1,0,5
"2005",55.3,185.1,0,5
"2006",55.3,186.1,0,5
"2007",55.3,187.1,0,5
"2008",55.3,188.1,0,5
"2009",55.3,189.1,0,5
"2010",55.3,190.1,0,5
"2011",55.3,191.1,0,5
"2012",55.3,192.1,0,5
"2013",55.3,193.1,0,5
"2014",55.3,194.1,0,5
"2015",55.3,195.1,0,5
"2016",55.3,196.1,0,5
"2017",55.3,197.1,0,5
"2018",55.3,198.1,0,5
"2019",55.3,199.1,0,5
"2020",55.3,200.1,0,5
"2021",55.3,201.1,0,5
"2022",55.3,202.1,0,5
"2023",55.3,203.1,0,5
"2024",55.3,204.1,0,5
"2025",55.3,205.1,0,5
"2026",56.3,181.1,0,5
"2027",56.3,182.1,0,5
"2028",56.3,183.1,0,5
"2029",56.3,184.1,0,5
"2030",56.3,185.1,0,5
"2031",56.3,186.1,0,5
"2032",56.3,187.1,0,5
"2033",56.3,188.1,0,5
"2034",56.3,189.1,102.32,5
"2035",56.3,190.1,0,5
"2036",56.3,191.1,0,5
"2037",56.3,192.1,0,5
"2038",56.3,193.1,25.24,5
"2039",56.3,194.1,1954.79,5
"2040",56.3,195.1,0,5
"2041",56.3,196.1,0,5
"2042",56.3,197.1,0,5
"2043",56.3,198.1,0,5
"2044",56.3,199.1,0,5
"2045",56.3,200.1,0,5
"2046",56.3,201.1,0,5
"2047",56.3,202.1,0,5
"2048",56.3,203.1,0,5
"2049",56.3,204.1,0,5
"2050",56.3,205.1,0,5
"2051",57.3,181.1,0,5
"2052",57.3,182.1,0,5
"2053",57.3,183.1,0,5
"2054",57.3,184.1,0,5
"2055",57.3,185.1,0,5
"2056",57.3,186.1,0,5
"2057",57.3,187.1,0,5
"2058",57.3,188.1,80.67,5
"2059",57.3,189.1,100.96,5
"2060",57.3,190.1,0,5
"2061",57.3,191.1,0,5
"2062",57.3,192.1,0,5
"2063",57.3,193.1,0,5
"2064",57.3,194.1,0,5
"2065",57.3,195.1,191873.29,5
"2066",57.3,196.1,166250.12,5
"2067",57.3,197.1,0,5
"2068",57.3,198.1,0,5
"2069",57.3,199.1,0,5
"2070",57.3,200.1,1822755.8,5
"2071",57.3,201.1,0,5
"2072",57.3,202.1,0,5
"2073",57.3,203.1,0,5
"2074",57.3,204.1,0,5
"2075",57.3,205.1,0,5
"2076",58.3,181.1,0,5
"2077",58.3,182.1,0,5
"2078",58.3,183.1,0,5
"2079",58.3,184.1,0,5
"2080",58.3,185.1,0,5
"2081",58.3,186.1,0,5
"2082",58.3,187.1,0,5
"2083",58.3,188.1,0,5
"2084",58.3,189.1,0,5
"2085",58.3,190.1,0,5
"2086",58.3,191.1,0,5
"2087",58.3,192.1,0,5
"2088",58.3,193.1,96264.11,5
"2089",58.3,194.1,970733.48,5
"2090",58.3,195.1,2486405.7,5
"2091",58.3,196.1,1734365.15,5
"2092",58.3,197.1,150070.53,5
"2093",58.3,198.1,0,5
"2094",58.3,199.1,0,5
"2095",58.3,200.1,9302575.61,5
"2096",58.3,201.1,0,5
"2097",58.3,202.1,0,5
"2098",58.3,203.1,0,5
"2099",58.3,204.1,0,5
"2100",58.3,205.1,0,5
"2101",59.3,181.1,0,5
"2102",59.3,182.1,234.48,5
"2103",59.3,183.1,0,5
"2104",59.3,184.1,0,5
"2105",59.3,185.1,0,5
"2106",59.3,186.1,0,5
"2107",59.3,187.1,0,5
"2108",59.3,188.1,0,5
"2109",59.3,189.1,0,5
"2110",59.3,190.1,0,5
"2111",59.3,191.1,0,5
"2112",59.3,192.1,0,5
"2113",59.3,193.1,0,5
"2114",59.3,194.1,0,5
"2115",59.3,195.1,0,5
"2116",59.3,196.1,0,5
"2117",59.3,197.1,0,5
"2118",59.3,198.1,0,5
"2119",59.3,199.1,0,5
"2120",59.3,200.1,0,5
"2121",59.3,201.1,0,5
"2122",59.3,202.1,0,5
"2123",59.3,203.1,0,5
"2124",59.3,204.1,0,5
"2125",59.3,205.1,0,5
"2126",60.3,181.1,25.25,5
"2127",60.3,182.1,0,5
"2128",60.3,183.1,0,5
"2129",60.3,184.1,0,5
"2130",60.3,185.1,0,5
"2131",60.3,186.1,0,5
"2132",60.3,187.1,0,5
"2133",60.3,188.1,0,5
"2134",60.3,189.1,0,5
"2135",60.3,190.1,0,5
"2136",60.3,191.1,0,5
"2137",60.3,192.1,0,5
"2138",60.3,193.1,0,5
"2139",60.3,194.1,0,5
"2140",60.3,195.1,0,5
"2141",60.3,196.1,0,5
"2142",60.3,197.1,0,5
"2143",60.3,198.1,0,5
"2144",60.3,199.1,0,5
"2145",60.3,200.1,0,5
"2146",60.3,201.1,0,5
"2147",60.3,202.1,0,5
"2148",60.3,203.1,0,5
"2149",60.3,204.1,0,5
"2150",60.3,205.1,0,5
"2151",61.3,181.1,0,5
"2152",61.3,182.1,0,5
"2153",61.3,183.1,0,5
"2154",61.3,184.1,0,5
"2155",61.3,185.1,0,5
"2156",61.3,186.1,0,5
"2157",61.3,187.1,0,5
"2158",61.3,188.1,0,5
"2159",61.3,189.1,0,5
"2160",61.3,190.1,0,5
"2161",61.3,191.1,0,5
"2162",61.3,192.1,0,5
"2163",61.3,193.1,0,5
"2164",61.3,194.1,0,5
"2165",61.3,195.1,0,5
"2166",61.3,196.1,0,5
"2167",61.3,197.1,0,5
"2168",61.3,198.1,0,5
"2169",61.3,199.1,0,5
"2170",61.3,200.1,0,5
"2171",61.3,201.1,0,5
"2172",61.3,202.1,0,5
"2173",61.3,203.1,0,5
"2174",61.3,204.1,0,5
"2175",61.3,205.1,0,5
"2176",62.3,181.1,0,5
"2177",62.3,182.1,0,5
"2178",62.3,183.1,0,5
"2179",62.3,184.1,0,5
"2180",62.3,185.1,0,5
"2181",62.3,186.1,0,5
"2182",62.3,187.1,0,5
"2183",62.3,188.1,0,5
"2184",62.3,189.1,0,5
"2185",62.3,190.1,0,5
"2186",62.3,191.1,0,5
"2187",62.3,192.1,0,5
"2188",62.3,193.1,0,5
"2189",62.3,194.1,0,5
"2190",62.3,195.1,0,5
"2191",62.3,196.1,0,5
"2192",62.3,197.1,0,5
"2193",62.3,198.1,0,5
"2194",62.3,199.1,0,5
"2195",62.3,200.1,0,5
"2196",62.3,201.1,0,5
"2197",62.3,202.1,0,5
"2198",62.3,203.1,0,5
"2199",62.3,204.1,0,5
"2200",62.3,205.1,0,5
"2201",52.3,181.1,0,4
"2202",52.3,182.1,0,4
"2203",52.3,183.1,0,4
"2204",52.3,184.1,0,4
"2205",52.3,185.1,0,4
"2206",52.3,186.1,0,4
"2207",52.3,187.1,0,4
"2208",52.3,188.1,0,4
"2209",52.3,189.1,0,4
"2210",52.3,190.1,0,4
"2211",52.3,191.1,0,4
"2212",52.3,192.1,0,4
"2213",52.3,193.1,0,4
"2214",52.3,194.1,0,4
"2215",52.3,195.1,0,4
"2216",52.3,196.1,0,4
"2217",52.3,197.1,0,4
"2218",52.3,198.1,0,4
"2219",52.3,199.1,0,4
"2220",52.3,200.1,0,4
"2221",52.3,201.1,0,4
"2222",52.3,202.1,0,4
"2223",52.3,203.1,0,4
"2224",52.3,204.1,0,4
"2225",52.3,205.1,0,4
"2226",53.3,181.1,0,4
"2227",53.3,182.1,0,4
"2228",53.3,183.1,0,4
"2229",53.3,184.1,0,4
"2230",53.3,185.1,0,4
"2231",53.3,186.1,0,4
"2232",53.3,187.1,0,4
"2233",53.3,188.1,0,4
"2234",53.3,189.1,0,4
"2235",53.3,190.1,0,4
"2236",53.3,191.1,0,4
"2237",53.3,192.1,0,4
"2238",53.3,193.1,0,4
"2239",53.3,194.1,0,4
"2240",53.3,195.1,0,4
"2241",53.3,196.1,0,4
"2242",53.3,197.1,0,4
"2243",53.3,198.1,0,4
"2244",53.3,199.1,0,4
"2245",53.3,200.1,0,4
"2246",53.3,201.1,0,4
"2247",53.3,202.1,0,4
"2248",53.3,203.1,0,4
"2249",53.3,204.1,0,4
"2250",53.3,205.1,0,4
"2251",54.3,181.1,0,4
"2252",54.3,182.1,0,4
"2253",54.3,183.1,0,4
"2254",54.3,184.1,0,4
"2255",54.3,185.1,0,4
"2256",54.3,186.1,0,4
"2257",54.3,187.1,0,4
"2258",54.3,188.1,0,4
"2259",54.3,189.1,0,4
"2260",54.3,190.1,0,4
"2261",54.3,191.1,0,4
"2262",54.3,192.1,0,4
"2263",54.3,193.1,11.98,4
"2264",54.3,194.1,107.29,4
"2265",54.3,195.1,3665.06,4
"2266",54.3,196.1,0,4
"2267",54.3,197.1,0,4
"2268",54.3,198.1,0,4
"2269",54.3,199.1,0,4
"2270",54.3,200.1,0,4
"2271",54.3,201.1,0,4
"2272",54.3,202.1,0,4
"2273",54.3,203.1,0,4
"2274",54.3,204.1,0,4
"2275",54.3,205.1,0,4
"2276",55.3,181.1,0,4
"2277",55.3,182.1,0,4
"2278",55.3,183.1,0,4
"2279",55.3,184.1,0,4
"2280",55.3,185.1,0,4
"2281",55.3,186.1,0,4
"2282",55.3,187.1,0,4
"2283",55.3,188.1,0,4
"2284",55.3,189.1,0,4
"2285",55.3,190.1,0,4
"2286",55.3,191.1,0,4
"2287",55.3,192.1,0,4
"2288",55.3,193.1,0,4
"2289",55.3,194.1,0,4
"2290",55.3,195.1,5410.3,4
"2291",55.3,196.1,1235.91,4
"2292",55.3,197.1,0,4
"2293",55.3,198.1,0,4
"2294",55.3,199.1,0,4
"2295",55.3,200.1,0,4
"2296",55.3,201.1,0,4
"2297",55.3,202.1,0,4
"2298",55.3,203.1,0,4
"2299",55.3,204.1,0,4
"2300",55.3,205.1,0,4
"2301",56.3,181.1,0,4
"2302",56.3,182.1,0,4
"2303",56.3,183.1,0,4
"2304",56.3,184.1,0,4
"2305",56.3,185.1,0,4
"2306",56.3,186.1,0,4
"2307",56.3,187.1,0,4
"2308",56.3,188.1,0,4
"2309",56.3,189.1,1.05,4
"2310",56.3,190.1,0,4
"2311",56.3,191.1,0,4
"2312",56.3,192.1,26.98,4
"2313",56.3,193.1,742.59,4
"2314",56.3,194.1,41069.28,4
"2315",56.3,195.1,3240313.53,4
"2316",56.3,196.1,2025646.07,4
"2317",56.3,197.1,0,4
"2318",56.3,198.1,0,4
"2319",56.3,199.1,0,4
"2320",56.3,200.1,0,4
"2321",56.3,201.1,0,4
"2322",56.3,202.1,0,4
"2323",56.3,203.1,0,4
"2324",56.3,204.1,0,4
"2325",56.3,205.1,0,4
"2326",57.3,181.1,0,4
"2327",57.3,182.1,0,4
"2328",57.3,183.1,0,4
"2329",57.3,184.1,0,4
"2330",57.3,185.1,0,4
"2331",57.3,186.1,0,4
"2332",57.3,187.1,0,4
"2333",57.3,188.1,0,4
"2334",57.3,189.1,6679.9,4
"2335",57.3,190.1,25409.81,4
"2336",57.3,191.1,265605.8,4
"2337",57.3,192.1,400231.53,4
"2338",57.3,193.1,38784.93,4
"2339",57.3,194.1,64668.02,4
"2340",57.3,195.1,2522821.24,4
"2341",57.3,196.1,4034268.66,4
"2342",57.3,197.1,186947.3,4
"2343",57.3,198.1,0,4
"2344",57.3,199.1,0,4
"2345",57.3,200.1,0,4
"2346",57.3,201.1,0,4
"2347",57.3,202.1,0,4
"2348",57.3,203.1,0,4
"2349",57.3,204.1,0,4
"2350",57.3,205.1,0,4
"2351",58.3,181.1,0,4
"2352",58.3,182.1,0,4
"2353",58.3,183.1,0,4
"2354",58.3,184.1,0,4
"2355",58.3,185.1,0,4
"2356",58.3,186.1,0,4
"2357",58.3,187.1,0,4
"2358",58.3,188.1,0,4
"2359",58.3,189.1,0,4
"2360",58.3,190.1,44375.82,4
"2361",58.3,191.1,36953.32,4
"2362",58.3,192.1,0,4
"2363",58.3,193.1,0,4
"2364",58.3,194.1,3293.93,4
"2365",58.3,195.1,6733.54,4
"2366",58.3,196.1,33023.03,4
"2367",58.3,197.1,4562.41,4
"2368",58.3,198.1,0,4
"2369",58.3,199.1,0,4
"2370",58.3,200.1,0,4
"2371",58.3,201.1,0,4
"2372",58.3,202.1,0,4
"2373",58.3,203.1,0,4
"2374",58.3,204.1,0,4
"2375",58.3,205.1,0,4
"2376",59.3,181.1,0,4
"2377",59.3,182.1,0,4
"2378",59.3,183.1,0,4
"2379",59.3,184.1,0,4
"2380",59.3,185.1,0,4
"2381",59.3,186.1,0,4
"2382",59.3,187.1,0,4
"2383",59.3,188.1,0,4
"2384",59.3,189.1,0,4
"2385",59.3,190.1,0,4
"2386",59.3,191.1,0,4
"2387",59.3,192.1,0,4
"2388",59.3,193.1,0,4
"2389",59.3,194.1,0,4
"2390",59.3,195.1,0,4
"2391",59.3,196.1,0,4
"2392",59.3,197.1,0,4
"2393",59.3,198.1,0,4
"2394",59.3,199.1,0,4
"2395",59.3,200.1,0,4
"2396",59.3,201.1,0,4
"2397",59.3,202.1,0,4
"2398",59.3,203.1,0,4
"2399",59.3,204.1,0,4
"2400",59.3,205.1,0,4
"2401",60.3,181.1,0,4
"2402",60.3,182.1,0,4
"2403",60.3,183.1,0,4
"2404",60.3,184.1,0,4
"2405",60.3,185.1,0,4
"2406",60.3,186.1,0,4
"2407",60.3,187.1,0,4
"2408",60.3,188.1,0,4
"2409",60.3,189.1,0,4
"2410",60.3,190.1,0,4
"2411",60.3,191.1,0,4
"2412",60.3,192.1,0,4
"2413",60.3,193.1,0,4
"2414",60.3,194.1,0,4
"2415",60.3,195.1,0,4
"2416",60.3,196.1,0,4
"2417",60.3,197.1,0,4
"2418",60.3,198.1,0,4
"2419",60.3,199.1,0,4
"2420",60.3,200.1,0,4
"2421",60.3,201.1,0,4
"2422",60.3,202.1,0,4
"2423",60.3,203.1,0,4
"2424",60.3,204.1,0,4
"2425",60.3,205.1,0,4
"2426",61.3,181.1,0,4
"2427",61.3,182.1,0,4
"2428",61.3,183.1,0,4
"2429",61.3,184.1,0,4
"2430",61.3,185.1,0,4
"2431",61.3,186.1,0,4
"2432",61.3,187.1,0,4
"2433",61.3,188.1,0,4
"2434",61.3,189.1,0,4
"2435",61.3,190.1,0,4
"2436",61.3,191.1,0,4
"2437",61.3,192.1,0,4
"2438",61.3,193.1,0,4
"2439",61.3,194.1,0,4
"2440",61.3,195.1,0,4
"2441",61.3,196.1,0,4
"2442",61.3,197.1,0,4
"2443",61.3,198.1,0,4
"2444",61.3,199.1,0,4
"2445",61.3,200.1,0,4
"2446",61.3,201.1,0,4
"2447",61.3,202.1,0,4
"2448",61.3,203.1,0,4
"2449",61.3,204.1,0,4
"2450",61.3,205.1,0,4
"2451",62.3,181.1,0,4
"2452",62.3,182.1,0,4
"2453",62.3,183.1,0,4
"2454",62.3,184.1,0,4
"2455",62.3,185.1,0,4
"2456",62.3,186.1,0,4
"2457",62.3,187.1,0,4
"2458",62.3,188.1,0,4
"2459",62.3,189.1,0,4
"2460",62.3,190.1,0,4
"2461",62.3,191.1,0,4
"2462",62.3,192.1,0,4
"2463",62.3,193.1,0,4
"2464",62.3,194.1,0,4
"2465",62.3,195.1,0,4
"2466",62.3,196.1,0,4
"2467",62.3,197.1,0,4
"2468",62.3,198.1,0,4
"2469",62.3,199.1,0,4
"2470",62.3,200.1,0,4
"2471",62.3,201.1,0,4
"2472",62.3,202.1,0,4
"2473",62.3,203.1,0,4
"2474",62.3,204.1,0,4
"2475",62.3,205.1,0,4
"2476",52.3,181.1,0,3
"2477",52.3,182.1,0,3
"2478",52.3,183.1,0,3
"2479",52.3,184.1,0,3
"2480",52.3,185.1,0,3
"2481",52.3,186.1,0,3
"2482",52.3,187.1,0,3
"2483",52.3,188.1,0,3
"2484",52.3,189.1,0,3
"2485",52.3,190.1,0,3
"2486",52.3,191.1,0,3
"2487",52.3,192.1,0,3
"2488",52.3,193.1,0,3
"2489",52.3,194.1,0,3
"2490",52.3,195.1,0,3
"2491",52.3,196.1,0,3
"2492",52.3,197.1,0,3
"2493",52.3,198.1,0,3
"2494",52.3,199.1,0,3
"2495",52.3,200.1,0,3
"2496",52.3,201.1,0,3
"2497",52.3,202.1,0,3
"2498",52.3,203.1,0,3
"2499",52.3,204.1,0,3
"2500",52.3,205.1,0,3
"2501",53.3,181.1,0,3
"2502",53.3,182.1,0,3
"2503",53.3,183.1,0,3
"2504",53.3,184.1,0,3
"2505",53.3,185.1,0,3
"2506",53.3,186.1,0,3
"2507",53.3,187.1,0,3
"2508",53.3,188.1,0,3
"2509",53.3,189.1,0,3
"2510",53.3,190.1,0,3
"2511",53.3,191.1,0,3
"2512",53.3,192.1,0,3
"2513",53.3,193.1,0,3
"2514",53.3,194.1,0,3
"2515",53.3,195.1,0,3
"2516",53.3,196.1,0,3
"2517",53.3,197.1,0,3
"2518",53.3,198.1,0,3
"2519",53.3,199.1,0,3
"2520",53.3,200.1,0,3
"2521",53.3,201.1,0,3
"2522",53.3,202.1,0,3
"2523",53.3,203.1,0,3
"2524",53.3,204.1,0,3
"2525",53.3,205.1,0,3
"2526",54.3,181.1,0,3
"2527",54.3,182.1,0,3
"2528",54.3,183.1,0,3
"2529",54.3,184.1,0,3
"2530",54.3,185.1,0,3
"2531",54.3,186.1,0,3
"2532",54.3,187.1,0,3
"2533",54.3,188.1,0,3
"2534",54.3,189.1,0,3
"2535",54.3,190.1,0,3
"2536",54.3,191.1,0,3
"2537",54.3,192.1,0,3
"2538",54.3,193.1,0,3
"2539",54.3,194.1,160.13,3
"2540",54.3,195.1,640.45,3
"2541",54.3,196.1,392.7,3
"2542",54.3,197.1,0,3
"2543",54.3,198.1,0,3
"2544",54.3,199.1,0,3
"2545",54.3,200.1,0,3
"2546",54.3,201.1,0,3
"2547",54.3,202.1,0,3
"2548",54.3,203.1,0,3
"2549",54.3,204.1,0,3
"2550",54.3,205.1,0,3
"2551",55.3,181.1,0,3
"2552",55.3,182.1,0,3
"2553",55.3,183.1,0,3
"2554",55.3,184.1,0,3
"2555",55.3,185.1,0,3
"2556",55.3,186.1,0,3
"2557",55.3,187.1,0,3
"2558",55.3,188.1,0,3
"2559",55.3,189.1,0,3
"2560",55.3,190.1,0,3
"2561",55.3,191.1,0,3
"2562",55.3,192.1,0,3
"2563",55.3,193.1,0,3
"2564",55.3,194.1,0,3
"2565",55.3,195.1,458.28,3
"2566",55.3,196.1,20707.39,3
"2567",55.3,197.1,6643.23,3
"2568",55.3,198.1,0,3
"2569",55.3,199.1,0,3
"2570",55.3,200.1,0,3
"2571",55.3,201.1,0,3
"2572",55.3,202.1,0,3
"2573",55.3,203.1,0,3
"2574",55.3,204.1,0,3
"2575",55.3,205.1,0,3
"2576",56.3,181.1,0,3
"2577",56.3,182.1,0,3
"2578",56.3,183.1,0,3
"2579",56.3,184.1,0,3
"2580",56.3,185.1,0,3
"2581",56.3,186.1,0,3
"2582",56.3,187.1,0,3
"2583",56.3,188.1,661.9,3
"2584",56.3,189.1,75.62,3
"2585",56.3,190.1,2.16,3
"2586",56.3,191.1,20.18,3
"2587",56.3,192.1,177639.07,3
"2588",56.3,193.1,1059897.94,3
"2589",56.3,194.1,2132100.46,3
"2590",56.3,195.1,768293.51,3
"2591",56.3,196.1,3791959.05,3
"2592",56.3,197.1,290435.9,3
"2593",56.3,198.1,0,3
"2594",56.3,199.1,0,3
"2595",56.3,200.1,0,3
"2596",56.3,201.1,0,3
"2597",56.3,202.1,0,3
"2598",56.3,203.1,0,3
"2599",56.3,204.1,0,3
"2600",56.3,205.1,0,3
"2601",57.3,181.1,0,3
"2602",57.3,182.1,0,3
"2603",57.3,183.1,0,3
"2604",57.3,184.1,0,3
"2605",57.3,185.1,0,3
"2606",57.3,186.1,0,3
"2607",57.3,187.1,0,3
"2608",57.3,188.1,650.98,3
"2609",57.3,189.1,114773.15,3
"2610",57.3,190.1,662869.59,3
"2611",57.3,191.1,4054335.42,3
"2612",57.3,192.1,2449644.12,3
"2613",57.3,193.1,157528.9,3
"2614",57.3,194.1,24431.76,3
"2615",57.3,195.1,825138.65,3
"2616",57.3,196.1,123935.81,3
"2617",57.3,197.1,0,3
"2618",57.3,198.1,0,3
"2619",57.3,199.1,0,3
"2620",57.3,200.1,0,3
"2621",57.3,201.1,0,3
"2622",57.3,202.1,0,3
"2623",57.3,203.1,0,3
"2624",57.3,204.1,0,3
"2625",57.3,205.1,0,3
"2626",58.3,181.1,0,3
"2627",58.3,182.1,0,3
"2628",58.3,183.1,0,3
"2629",58.3,184.1,0,3
"2630",58.3,185.1,0,3
"2631",58.3,186.1,0,3
"2632",58.3,187.1,0,3
"2633",58.3,188.1,372.85,3
"2634",58.3,189.1,359.55,3
"2635",58.3,190.1,9242.18,3
"2636",58.3,191.1,35965.02,3
"2637",58.3,192.1,0,3
"2638",58.3,193.1,0,3
"2639",58.3,194.1,0,3
"2640",58.3,195.1,0,3
"2641",58.3,196.1,0,3
"2642",58.3,197.1,0,3
"2643",58.3,198.1,0,3
"2644",58.3,199.1,0,3
"2645",58.3,200.1,0,3
"2646",58.3,201.1,0,3
"2647",58.3,202.1,0,3
"2648",58.3,203.1,0,3
"2649",58.3,204.1,0,3
"2650",58.3,205.1,0,3
"2651",59.3,181.1,0,3
"2652",59.3,182.1,0,3
